material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,368.5104638185263,0.583383662434968,0.7767040514339107,1.2199491768678876,2.2489201579087474,1.9616364110135494,2.2489201579087474,0.44698485247587166,0.5530151475241283,0.7460316561137772,2.624639352576518,0.2659315658373119,0.7340684341626881,True,0.5108703672516973,0.5108703672516973,1.8155723400713906e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.1111100812714,0.5996617298366047,0.7987314491530689,0.648272158236615,1.3071406980549651,2.0145153907162694,1.3071406980549651,0.2668045189098653,0.7331954810901347,0.26049586782990397,1.8703915310802997,0.18951028380366036,0.8104897161963396,True,0.5887878870355866,0.5887878870355866,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.94480059685362,p,2.94480059685362,309.894134846523,371.88859024572736,0.494648873631104,1.311555927520396,1.3391494341216281,2.5131489081711664,1.8575191382118472,2.5131489081711664,0.47298979821206355,0.5270102017879364,2.113448369818399,5.150048972466471,0.5218090577063083,0.47819094229369175,True,0.48323143423596077,0.48323143423596077,1.6527730528766413e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.94480059685362,n,-2.94480059685362,309.894134846523,364.68265796064196,0.32493595645569257,1.019866011930044,0.711614311743892,1.4348598128726193,2.3029568941397742,1.4348598128726193,0.33480777586327365,0.6651922241367263,-0.8823428270686342,1.4762038155759796,0.14957071789149357,0.8504292821085064,True,0.570664233818322,0.570664233818322,2.0403667147149088e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.94480059685362,p,2.94480059685362,309.894134846523,371.0249940008847,0.6111972657615422,0.8137654037835613,1.3391494341216281,2.5030106765599425,2.0070934109353287,2.5030106765599425,0.5090149546287529,0.4909850453712471,0.8043305950475641,2.9194033639859107,0.2957974043684751,0.7042025956315249,True,0.48100800626605095,0.48100800626605095,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.94480059685362,n,-2.94480059685362,309.894134846523,365.17420791969676,0.6286117509245668,0.8368438648346391,0.711614311743892,1.4348597970263457,2.077063353118676,1.4348597970263457,0.301966986735332,0.6980330132646679,0.28637367126065716,2.08368193739771,0.21112112023129553,0.7888788797687045,True,0.5670492865516659,0.5670492865516659,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.96777560356268,p,2.96777560356268,309.894134846523,372.39298103168727,0.4985082855552468,1.3217885409836927,1.3601267373009776,2.558099671648168,1.869027621616439,2.558099671648168,0.4844326835055971,0.5155673164944029,2.1431219297227533,5.291768494908772,0.536168247465389,0.46383175253461095,True,0.47815146111703316,0.47815146111703316,1.629338015805435e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.96777560356268,n,-2.96777560356268,309.894134846523,364.8733427607454,0.327471070645618,1.0278222371796302,0.7227614987447266,1.457336911230587,2.3171179008212346,1.457336911230587,0.34214354570961353,0.6578564542903864,-0.8904959030534364,1.5070569521226445,0.15269679420548032,0.8473032057945197,True,0.5666159346445572,0.5666159346445572,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.96777560356268,p,2.96777560356268,309.894134846523,371.5066811605517,0.6166116055698914,0.8201143109494673,1.3601267373009776,2.5480757027461904,2.014042192560565,2.5480757027461904,0.5199734220961079,0.48002657790389214,0.82023794884617,2.9909519135156475,0.3030467880947205,0.6969532119052795,True,0.4758738107535644,0.4758738107535644,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,alpha_preserving_flattened,2.96777560356268,n,-2.96777560356268,309.894134846523,365.3890938503184,0.6340771200412731,0.8433728275866686,0.7227614987447266,1.4573368910389264,2.0876829002149315,1.4573368910389264,0.3082653755543177,0.6917346244456823,0.28734455689246086,2.1117437601932227,0.21396437733209844,0.7860356226679015,True,0.5633435468588144,0.5633435468588144,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.50640469704257,0.4137715595695613,0.6766908832911986,1.2199491768678876,2.262059705392638,1.7234982022116963,2.262059705392638,0.39501642387099284,0.6049835761290072,1.058105143331014,2.4402647648896236,0.24725051437930778,0.7527494856206922,True,0.5575774563705347,0.5575774563705347,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,368.6520394275077,0.35767799111655607,0.7298923413798194,1.2199491768678876,2.250844602989885,1.9136519355186394,2.250844602989885,0.436424091181188,0.5635759088188119,0.4517974597891592,2.1685961732066685,0.2197247311115438,0.7802752688884562,True,0.5334239960618331,0.5334239960618331,3.8541004389056967e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.20767566214784,0.36782177155798496,0.7431977237618448,0.648272158236615,1.3071406386463849,1.9223541971060985,1.3071406386463849,0.25459858275904906,0.7454014172409509,0.010483362517102628,1.1986128745259292,0.12144487517591204,0.8785551248240879,True,0.6211947298328168,0.6211947298328168,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8408163043776633,p,2.8408163043776633,309.894134846523,370.06095541638086,0.4182072405208275,0.6927961115319927,1.246245378827273,2.3178687590895817,1.7418010009626277,2.3178687590895817,0.4090605824319183,0.5909394175680818,1.0803189916771658,2.5104658282973955,0.254363369216734,0.745636630783266,True,0.5500287533217729,0.5500287533217729,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8408163043776633,n,-2.8408163043776633,309.894134846523,363.94047198040374,0.3134620945011192,0.9838530758397749,0.6622457695319671,1.3353163264689396,2.2372250898146557,1.3353163264689396,0.3026872270671472,0.6973127729328528,-0.807973314621113,1.3466714981644485,0.13644635017142223,0.8635536498285777,True,0.5890938838106273,0.5890938838106273,1.0850966798535028e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8408163043776633,p,2.8408163043776633,309.894134846523,369.1757261307016,0.3615123422583632,0.7377164186106029,1.246245378827273,2.3064684644355857,1.9274105058432878,2.3064684644355857,0.45042449211629093,0.549575507883709,0.45583851519196883,2.2283906124484454,0.2257831744707505,0.7742168255292495,True,0.5262492861359269,0.5262492861359269,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8408163043776633,n,-2.8408163043776633,309.894134846523,364.42447741441276,0.37176486524779295,0.751164819359395,0.6622457695319671,1.3353161249069982,1.9377028963422809,1.3353161249069982,0.2621630835050746,0.7378369164949254,0.007983064016711783,1.2262196392229252,0.12424202525154718,0.8757579747484528,True,0.6159463271888017,0.6159463271888017,1.0971954084005232e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8608282315066047,p,2.8608282315066047,309.894134846523,370.442013828944,0.4211532714941085,0.7039003465921941,1.263865395218816,2.3553670503952966,1.754396986464612,2.3553670503952966,0.41868434511675595,0.5813156548832441,1.0951810510405773,2.5582649078451922,0.25920642853353104,0.740793571466469,True,0.5449839283202796,0.5449839283202796,3.7714633154990144e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,original,2.8608282315066047,n,-2.8608282315066047,309.894134846523,364.06765748071405,0.3156702557902442,0.9907845333181561,0.6716089186457986,1.3541956702902294,2.250036114344384,1.3541956702902294,0.3087245486460941,0.6912754513539059,-0.8269902201203879,1.3703732696043178,0.13884784170812994,0.8611521582918701,True,0.5855369789139998,0.5855369789139998,1.0721294228952652e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8608282315066047,p,2.8608282315066047,309.894134846523,369.5367452630441,0.36405899007868825,0.7429141693121823,1.263865395218816,2.343889536373007,1.9364628071287164,2.343889536373007,0.45988215198407767,0.5401178480159223,0.4551624643482434,2.269075525274373,0.22990541799465877,0.7700945820053412,True,0.5214726676744456,0.5214726676744456,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmp_nmmpp,alpha_preserving_flattened,2.8608282315066047,n,-2.8608282315066047,309.894134846523,364.5775663242445,0.37438373623250776,0.7564564481592564,0.6716089186457986,1.3541952803587056,1.9479478645652673,1.3541952803587056,0.26727533317221364,0.7327246668277864,0.010890315814219134,1.2448322187898684,0.12612787384390706,0.8738721261560929,True,0.6124590023395262,0.6124590023395262,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.2138924463633,0.457326460576883,0.5828945437096182,1.2199491768678876,2.258298070865649,1.7383871733647431,2.258298070865649,0.3977663379895832,0.6022336620104167,1.0390328877628299,2.1738437220776836,0.22025641897437606,0.7797435810256239,True,0.5450308086269519,0.5450308086269519,1.800327104623229e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,368.5011322768249,0.3794554416202169,0.7588301482362458,1.2199491768678876,2.248792668963597,1.9296591640308611,2.248792668963597,0.4396734869324713,0.5603265130675287,0.26465177188872124,2.2744986645975986,0.23045489688994533,0.7695451031100546,True,0.5272180033684397,0.5272180033684397,1.7892785951009053e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.1142103002015,0.3902168325436149,0.774190150025884,0.648272158236615,1.307140673272839,1.9677036489373296,1.307140673272839,0.2606047180765899,0.7393952819234101,-0.1441588716793115,1.2720604684691836,0.12888667232992437,0.8711133276700757,True,0.6123736761188074,0.6123736761188074,2.2236467172095344e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.950560926588811,p,2.950560926588811,309.894134846523,371.9766725651928,0.48008559639616505,0.6127788150429153,1.3443935833802787,2.5239772527743565,1.7921371533749464,2.5239772527743565,0.4583074685821138,0.5416925314178862,1.1415253312878904,2.4302028083115292,0.24623102502905744,0.7537689749709425,True,0.5117472085010791,0.5117472085010791,1.6482092910029863e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.950560926588811,n,-2.950560926588811,309.894134846523,364.72957946389533,0.32557156426357065,1.0218605133504808,0.7144010146840494,1.440479255366634,2.3065232910300395,1.440479255366634,0.33663952654293094,0.663360473457069,-0.8843871718666813,1.4838590471921524,0.15034635501990043,0.8496536449800995,True,0.5696480904293499,0.5696480904293499,1.0167589135407437e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.950560926588811,p,2.950560926588811,309.894134846523,371.1268228487483,0.3983392777365579,0.7965919301193342,1.3443935833802787,2.5140593374243925,1.9738274472810888,2.5140593374243925,0.5027880675494812,0.49721193245051876,0.26129541875786017,2.6139270174264384,0.26484617936033245,0.7351538206396675,True,0.4946022018251013,0.4946022018251013,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.950560926588811,n,-2.950560926588811,309.894134846523,365.22822005563415,0.4096362159740585,0.8127174688563322,0.7144010146840494,1.4404793230026782,2.035606339785491,1.4404793230026782,0.29709892342904004,0.70290107657096,-0.17095540067664006,1.424138496306143,0.1442953981163575,0.8557046018836425,True,0.58830885523168,0.58830885523168,1.0230930925926676e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.9712604862145007,p,2.9712604862145007,309.894134846523,372.4319358251214,0.48345362053641766,0.6171469222830156,1.3633228448142445,2.564529438752947,1.8002377897080155,2.564529438752947,0.46777587234926743,0.5322241276507326,1.1570184058630844,2.469367438627247,0.25019923172956055,0.7498007682704395,True,0.506773155663618,0.506773155663618,1.6271278253193763e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,original,2.9712604862145007,n,-2.9712604862145007,309.894134846523,364.90319726940214,0.32785560047721846,1.0290304045113834,0.7244598871324309,1.4607612186090508,2.3192511956550343,1.4607612186090508,0.3432632216192586,0.6567367783807414,-0.9061287877222227,1.511805091167909,0.15317788127364493,0.846822118726355,True,0.5660028318944618,0.5660028318944618,1.0045934496423013e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.9712604862145007,p,2.9712604862145007,309.894134846523,371.56234125629175,0.4011338133641597,0.8021822744376467,1.3633228448142445,2.5547233424485953,1.9791308643396728,2.5547233424485953,0.51229326033888,0.48770673966112,0.26742776346381586,2.669327998024004,0.27045947228942396,0.729540527710576,True,0.48977015177941013,0.48977015177941013,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_ppppp_nmmpp,alpha_preserving_flattened,2.9712604862145007,n,-2.9712604862145007,309.894134846523,365.4229710308943,0.41251000488686707,0.8184197391530871,0.7244598871324309,1.4607611781601877,2.0455120518403076,1.4607611781601877,0.30274816227257395,0.697251837727426,-0.1759890377034167,1.4481944907956457,0.14673277995172745,0.8532672200482725,True,0.584763928128783,0.584763928128783,2.021742711726269e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_npppp,original,2.713100677375145,p,2.713100677375145,309.894134846523,369.6883291665959,0.05253091139569245,0.5156188570564534,1.1367084195597228,2.109853432036577,1.132149258481117,2.109853432036577,0.24202277026629365,0.7579772297337064,1.644483405378109,3.9978670526297204,0.4050686218171476,0.5949313781828525,True,0.6666743262126181,0.6666743262126181,9.966415724960439e-17
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_npppp,original,2.713100677375145,n,-2.713100677375145,309.894134846523,364.1853570291101,0.34275148492224256,0.43053142268681827,0.6040386225970741,1.2179502910573425,1.4921774425792094,1.2179502910573425,0.1841409114936718,0.8158590885063282,0.49995376377151335,1.192910079316675,0.12086706121524055,0.8791329387847595,True,0.6888317628274306,0.6888317628274306,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_npppp,alpha_preserving_flattened,2.713100677375145,p,2.713100677375145,309.894134846523,368.9553404400692,0.2196525328116182,0.4244589746656526,1.1367084195597228,2.101046118223558,1.2998580762273033,2.101046118223558,0.2767144106604188,0.7232855893395812,1.3769563395338658,2.4946358700295157,0.2527594591080236,0.7472405408919764,True,0.6313680229750788,0.6313680229750788,3.932010963727597e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_npppp,alpha_preserving_flattened,2.713100677375145,n,-2.713100677375145,309.894134846523,364.59818071859837,0.22489921337684882,0.436496669889677,0.6040386225970741,1.2179503163540413,1.2972789937994376,1.2179503163540413,0.16008963446630975,0.8399103655336903,0.8403013148834527,1.8018508408299807,0.1825656599398352,0.8174343400601648,True,0.7252598131414918,0.7252598131414918,1.1292146027114081e-16
